tip_movi,tip_naci,anio_movi,mes_movi,dia_movi,sex_migr,nac_migr,subcont_nac,cont_nac,via_tran,mot_viam,pais_prod,subcont_prod,cont_prod,lug_prod,pais_res,subcont_res,cont_res,jef_migr,pro_jefm,can_jefm,cla_migr,ocu_migr,edad
Salida,Extranjero,2020,Enero,23,Mujer,Colombia,América del Sur,América,Vía terrestre,Residencia,Colombia,América del Sur,América,Pasto,Ecuador,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,Inmigrantes 10-VI,Amas de casa,38
Salida,Extranjero,2020,Enero,23,Hombre,Colombia,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-VI,Personal de apoyo administrativo no clasificado bajo otros epigrafes,61
Salida,Extranjero,2020,Enero,23,Hombre,Francia,Europa Occidental,Europa,Vía Aérea,Otros,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Personal de apoyo administrativo no clasificado bajo otros epigrafes,48
Entrada,Extranjero,2020,Enero,23,Hombre,Argentina,América del Sur,América,Vía Aérea,Residencia,Uruguay,América del Sur,América,Montevideo,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-VI,Directores generales y gerentes generales,50
Entrada,Extranjero,2020,Enero,23,Hombre,Venezuela,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Fort Lauderdale Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,"Limpiadores y asistentes de oficinas, hoteles y otros establecimientos",39
Salida,Extranjero,2020,Enero,23,Hombre,Chile,América del Sur,América,Vía Aérea,Turismo,Chile,América del Sur,América,Santiago,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Jubilados y pensionistas,74
Entrada,Extranjero,2020,Enero,23,Mujer,Cuba,"América, El Caribe",América,Vía Aérea,Residencia,Cuba,"América, El Caribe",América,La Habana,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-VI,Personal de apoyo administrativo no clasificado bajo otros epigrafes,52
Salida,Extranjero,2020,Enero,23,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Tampa Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Personal de apoyo administrativo no clasificado bajo otros epigrafes,50
Salida,Extranjero,2020,Enero,23,Hombre,Colombia,América del Sur,América,Vía Aérea,Residencia,Colombia,América del Sur,América,Bogotá Dc,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Personal de apoyo administrativo no clasificado bajo otros epigrafes,66
Salida,Extranjero,2020,Enero,23,Mujer,Chile,América del Sur,América,Vía Aérea,Residencia,Reino Unido,Europa Septentrional,Europa,Leeds,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-VI,Profesionales de la ensenanza no clasificados bajo otros epigrafes,64
Salida,Extranjero,2020,Enero,23,Hombre,Cuba,"América, El Caribe",América,Vía Aérea,Otros,Cuba,"América, El Caribe",América,Santa Clara,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,"Panaderos, pasteleros y confiteros",26
Salida,Extranjero,2020,Enero,23,Mujer,España,Europa Meridional,Europa,Vía Aérea,Residencia,España,Europa Meridional,Europa,Madrid,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-VI,Menores de edad,5
Entrada,Extranjero,2020,Enero,23,Hombre,Cuba,"América, El Caribe",América,Vía Aérea,Residencia,Cuba,"América, El Caribe",América,La Habana,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Personal de apoyo administrativo no clasificado bajo otros epigrafes,27
Salida,Extranjero,2020,Enero,23,Mujer,Colombia,América del Sur,América,Vía Aérea,Turismo,México,América Central,América,Cancun,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Estudiantes,36
Salida,Extranjero,2020,Enero,23,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Houston Texas,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Directores generales y gerentes generales,48
Salida,Extranjero,2020,Enero,23,Hombre,Argentina,América del Sur,América,Vía Aérea,Residencia,Argentina,América del Sur,América,Buenos Aires,Argentina,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-VI,Menores de edad,4
Entrada,Extranjero,2020,Enero,23,Hombre,Colombia,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Colombia,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,Inmigrantes 10-VI,Personal de apoyo administrativo no clasificado bajo otros epigrafes,40
Entrada,Extranjero,2020,Enero,23,Hombre,Israel,Asia Occidental,Asia,Vía Aérea,Residencia,Panamá,América Central,América,Panamá City,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-VI,Directores generales y gerentes generales,44
Salida,Extranjero,2020,Enero,23,Hombre,España,Europa Meridional,Europa,Vía Aérea,Eventos,España,Europa Meridional,Europa,Madrid,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-VI,Personal de apoyo administrativo no clasificado bajo otros epigrafes,54
Salida,Extranjero,2020,Enero,23,Mujer,Bélgica,Europa Occidental,Europa,Vía Aérea,Eventos,Bélgica,Europa Occidental,Europa,Brussels,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-VI,Personal de apoyo administrativo no clasificado bajo otros epigrafes,56
Entrada,Extranjero,2020,Enero,23,Hombre,Honduras,América Central,América,Vía Aérea,Residencia,Honduras,América Central,América,Tegucigalpa,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Representantes comerciales,35
Salida,Extranjero,2020,Enero,23,Hombre,Reino Unido,Europa Septentrional,Europa,Vía Aérea,Eventos,Brasil,América del Sur,América,Sao Paulo,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-VI,Personal de apoyo administrativo no clasificado bajo otros epigrafes,56
Salida,Extranjero,2020,Enero,23,Mujer,Chile,América del Sur,América,Vía Aérea,Eventos,Chile,América del Sur,América,Santiago,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-VI,Amas de casa,60
Entrada,Extranjero,2020,Enero,23,Mujer,República de Corea del Sur,Asia Oriental,Asia,Vía Aérea,Residencia,República de Corea del Sur,Asia Oriental,Asia,Seoul,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Jubilados y pensionistas,65
Entrada,Extranjero,2020,Enero,23,Hombre,Colombia,América del Sur,América,Vía Aérea,Turismo,Perú,América del Sur,América,Lima,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Comerciantes de tiendas,56
Entrada,Extranjero,2020,Enero,23,Mujer,Venezuela,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Fort Lauderdale Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Amas de casa,40
Salida,Extranjero,2020,Enero,23,Hombre,Perú,América del Sur,América,Vía terrestre,Residencia,Perú,América del Sur,América,Tumbes,Ecuador,América del Sur,América,Centro Binacional de Atención Fronteriza Huaquillas,El Oro,Huaquillas,Inmigrantes 10-VI,Comerciantes de tiendas,35
Salida,Extranjero,2020,Enero,23,Hombre,Cuba,"América, El Caribe",América,Vía Aérea,Turismo,Cuba,"América, El Caribe",América,La Habana,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Cocineros,30
Salida,Extranjero,2020,Enero,23,Hombre,Colombia,América del Sur,América,Vía Aérea,Turismo,Brasil,América del Sur,América,Guaruja Sao Paulo,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Comerciantes de tiendas,25
Salida,Extranjero,2020,Enero,23,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Otros,Estados Unidos de América,América del Septentrional,América,New York New York,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Personal de apoyo administrativo no clasificado bajo otros epigrafes,39
Entrada,Extranjero,2020,Enero,23,Hombre,Perú,América del Sur,América,Vía terrestre,Residencia,Perú,América del Sur,América,Tumbes,Ecuador,América del Sur,América,Centro Binacional de Atención Fronteriza Huaquillas,El Oro,Huaquillas,Inmigrantes 10-VI,Comerciantes de tiendas,35
Entrada,Extranjero,2020,Enero,23,Mujer,Colombia,América del Sur,América,Vía Aérea,Residencia,Países Bajos,Europa Occidental,Europa,Amsterdam,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Directores generales y gerentes generales,52
Salida,Extranjero,2020,Enero,23,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Eventos,Colombia,América del Sur,América,Cali,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-VI,Jubilados y pensionistas,74
Salida,Extranjero,2020,Enero,23,Mujer,Alemania,Europa Occidental,Europa,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Jubilados y pensionistas,58
Entrada,Extranjero,2020,Enero,23,Hombre,Colombia,América del Sur,América,Vía Aérea,Residencia,Colombia,América del Sur,América,Cali,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-VI,Ingenieros mecanicos,67
Salida,Extranjero,2020,Enero,23,Mujer,Colombia,América del Sur,América,Vía terrestre,Residencia,Colombia,América del Sur,América,Pasto,Ecuador,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,Inmigrantes 10-VI,Menores de edad,10
Entrada,Extranjero,2020,Enero,23,Hombre,Reino Unido,Europa Septentrional,Europa,Vía Aérea,Turismo,Perú,América del Sur,América,Ica,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Comerciantes de tiendas,47
Salida,Extranjero,2020,Enero,23,Hombre,Colombia,América del Sur,América,Vía terrestre,Residencia,Colombia,América del Sur,América,Pasto,Ecuador,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,Inmigrantes 10-VI,Directores generales y gerentes generales,34
Salida,Extranjero,2020,Enero,23,Hombre,Cuba,"América, El Caribe",América,Vía Aérea,Turismo,Cuba,"América, El Caribe",América,La Habana,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Comerciantes de tiendas,62
Salida,Extranjero,2020,Enero,23,Hombre,Colombia,América del Sur,América,Vía Aérea,Residencia,Brasil,América del Sur,América,Guaruja Sao Paulo,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Personal de apoyo administrativo no clasificado bajo otros epigrafes,27
Entrada,Extranjero,2020,Enero,23,Mujer,Colombia,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Ecuador,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,Inmigrantes 10-VI,Peluqueros,33
Salida,Extranjero,2020,Enero,23,Mujer,Chile,América del Sur,América,Vía Aérea,Otros,Perú,América del Sur,América,Lima,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Personal de apoyo administrativo no clasificado bajo otros epigrafes,71
Salida,Extranjero,2020,Enero,23,Hombre,China,Asia Oriental,Asia,Vía Aérea,Residencia,China,Asia Oriental,Asia,Cangzhou,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Cocineros,49
Salida,Extranjero,2020,Enero,23,Mujer,España,Europa Meridional,Europa,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,San Francisco California,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Amas de casa,52
Entrada,Extranjero,2020,Enero,23,Mujer,Colombia,América del Sur,América,Vía terrestre,Residencia,Colombia,América del Sur,América,Pasto,Ecuador,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,Inmigrantes 10-VI,Sin especificar,49
Salida,Extranjero,2020,Enero,23,Hombre,República Dominicana,"América, El Caribe",América,Vía Aérea,Turismo,República Dominicana,"América, El Caribe",América,Santo Domingo,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Peluqueros,30
Entrada,Extranjero,2020,Enero,23,Hombre,Colombia,América del Sur,América,Vía Aérea,Residencia,Colombia,América del Sur,América,Bogotá Dc,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-VI,Ingenieros mecanicos,62
Salida,Extranjero,2020,Enero,23,Mujer,Venezuela,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Bridgeport Connecticut,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Menores de edad,16
Salida,Extranjero,2020,Enero,23,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Houston Texas,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Amas de casa,60
Entrada,Extranjero,2020,Enero,23,Hombre,Reino Unido,Europa Septentrional,Europa,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Houston Texas,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Jubilados y pensionistas,67
Entrada,Extranjero,2020,Enero,23,Hombre,Venezuela,América del Sur,América,Vía Aérea,Residencia,Panamá,América Central,América,Panamá City,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-VI,Comerciantes de tiendas,46
Entrada,Extranjero,2020,Enero,23,Mujer,Chile,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-VI,Amas de casa,77
Salida,Extranjero,2020,Enero,23,Mujer,Francia,Europa Occidental,Europa,Vía Aérea,Residencia,España,Europa Meridional,Europa,Madrid,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-VI,Amas de casa,42
Salida,Extranjero,2020,Enero,23,Hombre,Colombia,América del Sur,América,Vía terrestre,Residencia,Colombia,América del Sur,América,Pasto,Ecuador,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,Inmigrantes 10-VI,Comerciantes de tiendas,29
Salida,Extranjero,2020,Enero,23,Mujer,Venezuela,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Bridgeport Connecticut,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Menores de edad,15
Entrada,Extranjero,2020,Enero,23,Hombre,Colombia,América del Sur,América,Vía Aérea,Residencia,España,Europa Meridional,Europa,Madrid,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-VI,Comerciantes de tiendas,54
Salida,Extranjero,2020,Enero,23,Hombre,Colombia,América del Sur,América,Vía Aérea,Residencia,Argentina,América del Sur,América,Buenos Aires,Argentina,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-VI,Personal de apoyo administrativo no clasificado bajo otros epigrafes,41
