tip_movi;tip_naci;anio_movi;mes_movi;dia_movi;sex_migr;nac_migr;subcont_nac;cont_nac;via_tran;mot_viam;pais_prod;subcont_prod;cont_prod;lug_prod;pais_res;subcont_res;cont_res;jef_migr;pro_jefm;can_jefm;cla_migr;ocu_migr;edad
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;71
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;27
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;43
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;48
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;30
Salida;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;23
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;23
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Conductores de automoviles, taxis y camionetas;44
Salida;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;48
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;48
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;42
Salida;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Turismo;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;35
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;43
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;50
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;41
Salida;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Turismo;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;41
Salida;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;37
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;37
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;28
Salida;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;60
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;60
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Conductores de automoviles, taxis y camionetas;33
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;49
Salida;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;45
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;45
Salida;Ecuatoriano;2021;Enero;29;Mujer;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;53
Salida;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;49
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;49
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Conductores de automoviles, taxis y camionetas;49
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;45
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;41
Salida;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;40
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;40
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;69
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;28
Salida;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Turismo;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Conductores de automoviles, taxis y camionetas;37
Salida;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;38
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;38
Salida;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;34
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;34
Salida;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;61
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;61
Salida;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;56
Salida;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;65
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;52
Salida;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Turismo;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Conductores de automoviles, taxis y camionetas;25
Salida;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;33
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;33
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;43
Salida;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;45
Entrada;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;45
Salida;Ecuatoriano;2021;Enero;29;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;63
